County,Year,Indicator,Measure,Year,Jan-Mar,Apr-Jun,Jul-Sep,Oct-Dec,Annual
Putnam,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Putnam,2019,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,11,7,9,31
Putnam,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,9,6,9,28
Putnam,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Putnam,2019,Florida Poison Information Network Calls Related to Opioids,Count,2019,2,4,4,3,13
Putnam,2019,Naloxone Administered,Count,2019,41,33,28,41,143
Putnam,2019,Naloxone Administered by EMS,Count,2019,41,33,26,39,139
Putnam,2019,Naloxone Administered Prior to EMS,Count,2019,0,0,1,1,2
Putnam,2019,Naloxone Administration Not Applicable/Not Recorded,Count,2019,0,0,1,1,2
Sarasota,2016,Opioid Overdose Deaths,Count,2016,16,13,28,19,76
Sarasota,2016,Drug Overdose Deaths,Count,2016,16,13,34,22,85
Sarasota,2016,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,24.3
Sarasota,2016,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,27.1
Sarasota,2016,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2016,5,1,8,6,20
Sarasota,2016,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2016,20,17,32,35,104
Sarasota,2016,All Drug Non-fatal Overdose Emergency Department Visits,Count,2016,144,145,293,231,813
Sarasota,2016,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2016,112,112,272,204,700
Sarasota,2016,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2016,31,31,22,28,112
Sarasota,2016,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,47,48,207,120,422
Sarasota,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2016,43,45,204,119,411
Sarasota,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2016,<5,<5,<5,<5,11
Sarasota,2016,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,26,26,144,77,273
Sarasota,2016,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,25,26,142,77,270
Sarasota,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Sarasota,2016,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,14,6,10,5,35
Sarasota,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,11,5,8,5,29
Sarasota,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,5
Sarasota,2016,All Drug Non-fatal Overdose Hospitalizations,Count,2016,123,125,143,106,497
Sarasota,2016,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2016,70,80,93,70,313
Sarasota,2016,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2016,53,45,50,36,184
Sarasota,2016,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,34,36,47,37,154
Sarasota,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,27,31,41,29,128
Sarasota,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,7,5,6,8,26
Sarasota,2016,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,6,<5,15,<5,28
Sarasota,2016,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,6,<5,14,<5,27
Sarasota,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Sarasota,2016,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,13,5,21,22,61
Sarasota,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,9,5,19,19,52
Sarasota,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,9
Sarasota,2016,Florida Poison Information Network Calls Related to Opioids,Count,2016,5,14,8,9,36
Sarasota,2016,Naloxone Administered,Count,2016,5,5,9,10,29
Sarasota,2016,Naloxone Administered by EMS,Count,2016,5,5,9,10,29
Sarasota,2016,Naloxone Administered Prior to EMS,Count,2016,0,0,0,0,0
Sarasota,2016,Naloxone Administration Not Applicable/Not Recorded,Count,2016,0,0,0,0,0
Sarasota,2017,Opioid Overdose Deaths,Count,2017,29,28,16,15,88
Sarasota,2017,Drug Overdose Deaths,Count,2017,34,36,22,16,108
Sarasota,2017,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,29.0
Sarasota,2017,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,35.1
Sarasota,2017,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2017,8,10,7,6,31
Sarasota,2017,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2017,26,25,30,17,98
Sarasota,2017,All Drug Non-fatal Overdose Emergency Department Visits,Count,2017,208,257,157,159,781
Sarasota,2017,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2017,185,220,127,139,671
Sarasota,2017,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2017,23,37,30,20,110
Sarasota,2017,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,116,151,66,66,399
Sarasota,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2017,111,146,65,62,384
Sarasota,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2017,5,5,<5,<5,15
Sarasota,2017,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,80,92,28,40,240
Sarasota,2017,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,76,90,27,39,232
Sarasota,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,<5,<5,<5,8
Sarasota,2017,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,11,14,11,11,47
Sarasota,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,9,12,10,9,40
Sarasota,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,<5,<5,<5,6
Sarasota,2017,All Drug Non-fatal Overdose Hospitalizations,Count,2017,101,127,99,92,419
Sarasota,2017,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2017,70,87,57,63,277
Sarasota,2017,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2017,33,41,42,30,146
Sarasota,2017,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,33,51,31,22,137
Sarasota,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,29,41,23,20,113
Sarasota,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,10,8,<5,25
Sarasota,2017,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,7,14,<5,<5,26
Sarasota,2017,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,7,12,<5,<5,23
Sarasota,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,<5
Sarasota,2017,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,11,12,13,9,45
Sarasota,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,8,8,10,5,31
Sarasota,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,14
Sarasota,2017,Florida Poison Information Network Calls Related to Opioids,Count,2017,4,11,7,9,31
Sarasota,2017,Naloxone Administered,Count,2017,12,16,25,11,64
Sarasota,2017,Naloxone Administered by EMS,Count,2017,12,16,25,11,64
Sarasota,2017,Naloxone Administered Prior to EMS,Count,2017,0,0,0,0,0
Sarasota,2017,Naloxone Administration Not Applicable/Not Recorded,Count,2017,0,0,0,0,0
Putnam,2018,Opioid Overdose Deaths,Count,2018,4,4,1,1,10
Putnam,2018,Drug Overdose Deaths,Count,2018,4,5,1,3,13
Putnam,2018,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,15.0
Putnam,2018,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,21.2
Putnam,2018,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2018,0,0,5,10,15
Putnam,2018,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2018,4,8,14,24,50
Putnam,2018,All Drug Non-fatal Overdose Emergency Department Visits,Count,2018,33,32,36,39,140
Putnam,2018,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2018,21,27,29,33,110
Putnam,2018,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2018,12,6,7,6,31
Putnam,2018,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2018,7,<5,8,14,31
Putnam,2018,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2018,5,<5,8,14,29
Putnam,2018,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2018,<5,<5,<5,<5,<5
Putnam,2018,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,6
Putnam,2018,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,5
Putnam,2018,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Putnam,2018,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,5,14
Putnam,2018,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,5,14
Putnam,2018,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Putnam,2018,All Drug Non-fatal Overdose Hospitalizations,Count,2018,33,30,25,47,135
Putnam,2018,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2018,26,18,19,37,100
Putnam,2018,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2018,7,12,6,10,35
Putnam,2018,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,11,8,6,9,34
Putnam,2018,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,10,<5,5,9,28
Putnam,2018,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,6
Putnam,2018,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Putnam,2018,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Putnam,2018,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Putnam,2018,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,6,6,9,23
Putnam,2018,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,5,9,20
Putnam,2018,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Putnam,2018,Florida Poison Information Network Calls Related to Opioids,Count,2018,4,4,3,3,14
Putnam,2018,Naloxone Administered,Count,2018,2,8,24,44,78
Putnam,2018,Naloxone Administered by EMS,Count,2018,1,5,22,41,69
Putnam,2018,Naloxone Administered Prior to EMS,Count,2018,0,2,1,2,5
Putnam,2018,Naloxone Administration Not Applicable/Not Recorded,Count,2018,1,1,1,1,4
Osceola,2015,Opioid Overdose Deaths,Count,2015,7,5,9,16,37
Osceola,2015,Drug Overdose Deaths,Count,2015,10,6,11,16,43
Osceola,2015,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2015,,,,,11.5
Osceola,2015,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2015,,,,,13.4
Osceola,2015,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2015,30,25,36,27,118
Osceola,2015,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2015,113,110,141,146,510
Osceola,2015,All Drug Non-fatal Overdose Emergency Department Visits,Count,2015,85,106,108,115,414
Osceola,2015,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2015,85,106,107,86,384
Osceola,2015,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2015,30,36,30,30,126
Osceola,2015,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2015,15,19,28,23,85
Osceola,2015,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2015,15,19,28,21,83
Osceola,2015,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2015,<5,<5,<5,<5,<5
Osceola,2015,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2015,9,8,18,14,49
Osceola,2015,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2015,9,8,18,13,48
Osceola,2015,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Osceola,2015,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,7,<5,7,11,29
Osceola,2015,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,7,<5,7,8,26
Osceola,2015,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Osceola,2015,All Drug Non-fatal Overdose Hospitalizations,Count,2015,91,87,112,101,391
Osceola,2015,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2015,91,87,112,49,339
Osceola,2015,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2015,47,44,50,53,194
Osceola,2015,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,20,18,35,25,98
Osceola,2015,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,20,18,35,16,89
Osceola,2015,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,10,10
Osceola,2015,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,5,<5,13,5,26
Osceola,2015,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,5,<5,13,<5,23
Osceola,2015,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Osceola,2015,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,5,9,17,9,40
Osceola,2015,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,5,9,17,5,36
Osceola,2015,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Osceola,2015,Florida Poison Information Network Calls Related to Opioids,Count,2015,16,20,15,19,70
Osceola,2015,Naloxone Administered,Count,2015,75,70,90,85,320
Osceola,2015,Naloxone Administered by EMS,Count,2015,48,49,60,61,218
Osceola,2015,Naloxone Administered Prior to EMS,Count,2015,7,6,7,11,31
Osceola,2015,Naloxone Administration Not Applicable/Not Recorded,Count,2015,20,15,23,13,71
Lafayette,2015,Opioid Overdose Deaths,Count,2015,0,0,0,0,0
Lafayette,2015,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2015,,,,,0.0
Lafayette,2015,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2015,,,,,0.0
Lafayette,2015,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2015,0,2,0,0,2
Lafayette,2015,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2015,4,3,2,0,9
Lafayette,2015,All Drug Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,13
Lafayette,2015,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,11
Lafayette,2015,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,6
Lafayette,2015,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,All Drug Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,8
Lafayette,2015,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,8
Lafayette,2015,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Lafayette,2015,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
